strategy_total_return,buy_hold_total_return,excess_total_return,strategy_sharpe,buy_hold_sharpe,strategy_max_dd,buy_hold_max_dd
-0.06960620068604428,0.1475458803364078,-0.2171520810224521,-1.0576921185605024,2.2082390635992257,-0.10677731058347306,-0.06243928008101762
-0.2557348422981879,0.5903474785062077,-0.8460823208043956,-2.90420139809654,4.964342542741944,-0.2694533072084839,-0.06289727185093053
-0.24737529291670313,0.10030776890928883,-0.34768306182599196,-2.396927475696741,0.9395380328236365,-0.27670236587277597,-0.2097284671290508
-0.1779744419327729,0.43100958761733454,-0.6089840295501074,-1.896708562772007,3.815922542238077,-0.21877603377088095,-0.05254939087238497
-0.2817838079023174,0.7235077271104697,-1.0052915350127871,-2.8102186102632416,5.107698518238952,-0.2870791565416848,-0.04826507666512714
-0.219111561588472,0.23074727824539676,-0.44985883983386876,-2.6264233408956237,2.3626150169435873,-0.22034562242484057,-0.06418234709053894
-0.20491278267636692,0.4639387894124771,-0.668851572088844,-2.1361449166841897,3.893902762602256,-0.2104796194765126,-0.04826507666512703
-0.23737101132551963,0.4752057193025623,-0.7125767306280819,-2.7950916959797665,4.352692904800751,-0.2457875016452603,-0.048265076665126916
-0.30081591622030746,0.44625609550705425,-0.7470720117273617,-3.88612126133577,4.219687635708567,-0.3106765370443556,-0.08493386576245443
-0.2385060001901841,0.40094053528887597,-0.63944653547906,-2.8265246809988884,3.7710973649501622,-0.23913651948720538,-0.05421875149760769
-0.23611776892644265,0.3752183600609391,-0.6113361289873818,-2.6920458384779646,3.4169676743174917,-0.2750175165159444,-0.04817214446162288
-0.3436239331440545,0.6344805791816597,-0.9781045123257142,-3.8309271865230894,4.788050127538348,-0.3416700215890329,-0.06814796555325986
-0.2745927766793129,0.057347288192352686,-0.3319400648716656,-3.7471354131003576,0.7323759843767746,-0.27648567806227153,-0.17775523022031992
-0.16182345696790135,0.3559811636060428,-0.5178046205739442,-1.7463591206345597,3.3101234587058093,-0.21516246171712416,-0.04826507666512703
-0.24838012920199293,0.5728767488029265,-0.8212568780049194,-2.5019363306154103,4.363330926539982,-0.26523147223162247,-0.07424037356977475
-0.18837588282188056,0.201390254775897,-0.38976613759777756,-1.6700916981730267,1.6821091187853792,-0.23576700454166188,-0.1228284127228344
-0.262989055737027,0.6119533879124872,-0.8749424436495142,-2.8856722742697714,4.923517329767612,-0.2819668013705511,-0.04826507666512714
-0.2100257084887689,0.3083405027482522,-0.5183662112370211,-2.1753223038151663,2.7080407460673386,-0.22242349928439353,-0.11291048821961724
-0.22616878524436357,0.26232934242243333,-0.4884981276667969,-3.6437635836405082,3.474982649393187,-0.22567641514333636,-0.04817214446162266
-0.24043673300855373,0.43423663982015115,-0.6746733728287049,-2.0650350800528097,3.023224690387493,-0.26424921622001785,-0.12526644947520793
-0.13554025393554137,0.10453206642638024,-0.2400723203619216,-1.8710351551225048,1.3977432640909557,-0.14211260388553437,-0.12356008252241868
-0.14212982742782143,-0.02462540007870595,-0.11750442734911548,-1.6270146507539265,-0.19613804032709029,-0.1666835975009111,-0.18472913305165872
-0.1517350663788799,0.2702052344764614,-0.4219403008553413,-1.3260812089759426,2.202518087731708,-0.175070749593484,-0.10530442815395302
-0.1428484615245298,-0.005570516948451343,-0.13727794457607845,-1.2294366857330659,0.055641230595491094,-0.1760765633265241,-0.25374604560546077
-0.12774343314123116,0.09743865503725346,-0.22518208817848462,-1.391129057935456,1.0878179339299368,-0.19767425360634627,-0.1486009637404886
-0.20252947422187295,0.14090772166804855,-0.3434371958899215,-1.9534127136957522,1.295053707959448,-0.20990637386710342,-0.1503850076712243
-0.27200895240966283,0.5700032994432649,-0.8420122518529277,-3.602110492914848,5.514797748559073,-0.28126986591369796,-0.030663156740407538
-0.272222367490495,0.4146254632912214,-0.6868478307817164,-3.6055188667485316,4.164615903255546,-0.292518265395201,-0.024060843618332606
-0.32154027706855937,0.3983550149345738,-0.7198952920031332,-3.230753775712614,3.0051990837897904,-0.29597981521746464,-0.09250586798136295
-0.07308326974530177,0.12927950135134725,-0.20236277109664902,-0.7778750455296725,1.4663012984151265,-0.172136929928148,-0.10629873963830139
-0.1440432644124846,0.3313279143498611,-0.4753711787623457,-1.5756890078813954,3.1981106881220014,-0.2027322078144035,-0.09963474082971446
-0.19391983805479052,0.14869003071424824,-0.34260986876903876,-2.697909240028403,1.8591568453943614,-0.19287487453296726,-0.11392130417607438
-0.24709940270527986,0.41082163664403915,-0.657921039349319,-2.485531627289768,3.283711067649668,-0.2533686426753051,-0.09083682202434518
-0.1848819979821288,0.32630762012584325,-0.511189618107972,-1.82525142310599,2.792204067905003,-0.2228892325386388,-0.06924803770224952
-0.11281735874020549,0.16272021444252882,-0.2755375731827343,-1.2884571586420774,1.8168266922102685,-0.1344964962864812,-0.06011430488791902
-0.21273287078788206,0.39691800038156355,-0.6096508711694456,-3.7474763140348757,5.650213896975212,-0.2149667973517665,-0.04058613971460279
-0.29782829975535186,0.6127713835850035,-0.9105996833403553,-3.4726584957570568,5.04291786413482,-0.298121322516934,-0.04817214446162277
-0.12325382156534492,0.1752040427084549,-0.29845786427379983,-1.220406551665935,1.7159782105570636,-0.17630272805960245,-0.07793862329425305
-0.18251303884543113,0.0466348994164123,-0.22914793826184343,-2.431092249033515,0.637938237433456,-0.2335364410346239,-0.083776589273869
-0.1902378096852929,0.4772316201671687,-0.6674694298524616,-1.8741235602134976,3.8297397123493795,-0.19467044029634462,-0.10309404648610598
-0.23269163752309574,0.3384293090438204,-0.5711209465669161,-2.700801091386645,3.1896858722723236,-0.23627218361890745,-0.07097964096098419
-0.2749069986684366,0.5782859847276218,-0.8531929833960584,-3.803691401183747,5.811216333579889,-0.28199013501566805,-0.036695321596173947
-0.21262927227935335,0.39960725000519126,-0.6122365222845446,-2.350380107873696,3.5940468570921835,-0.21256473446753366,-0.0647778746339207
-0.21723452872437743,0.09947675106323617,-0.3167112797876136,-3.1223582504589644,1.3020159914470313,-0.23701293840116322,-0.09248453186472394
-0.25000602499853486,0.3589171594588263,-0.6089231844573612,-2.5892137720316395,2.986819964436119,-0.2893770505044324,-0.09419807524487755
-0.23954709914152827,0.49988980943256256,-0.7394369085740908,-2.39232250629789,3.885859638478051,-0.2429704199986097,-0.05545297008924932
-0.14426148266413108,0.2607095008535658,-0.4049709835176969,-1.5559019291872285,2.5595709793152293,-0.2276653321504628,-0.08948060522667978
-0.20798844665994243,0.26728381819213376,-0.4752722648520762,-2.019779856513721,2.2712666412586042,-0.23398831231728312,-0.079720974215019
-0.11688064117361074,0.4209535425332922,-0.537834183706903,-1.5269289006985456,4.780665141575476,-0.12901783243472975,-0.04826507666512703
-0.33232859123222613,0.7424202321250177,-1.0747488233572438,-3.443863252065761,5.137601528441233,-0.3337323641637362,-0.07186639778506476
-0.12029694631479915,-0.013731692620118086,-0.10656525369468106,-1.5997241663896404,-0.11113054321543842,-0.15100129672725204,-0.08880383700081862
-0.0571365917336516,-0.0917021872442384,0.0345655955105868,-0.4216966747801966,-0.7583750226268049,-0.11455128694178018,-0.22680649191788338
-0.017900554585700945,0.15338143831636164,-0.17128199290206259,-0.08640507577063078,1.5144953127483645,-0.10559200979962402,-0.09306073211686272
-0.2255988724053063,0.36367556204646934,-0.5892744344517756,-2.78790030519221,3.6170522506447798,-0.21867983619881026,-0.0944029367971585
-0.17586893382972857,0.137106443820729,-0.3129753776504576,-1.9313219239811121,1.4370527985990909,-0.17341564631003636,-0.13976253099660552
-0.2671204830219127,0.5887981036795227,-0.8559185867014354,-3.0023979738036797,4.856543001073154,-0.2715938074637979,-0.056657147846552625
-0.1454694882819213,0.20606511378626546,-0.35153460206818676,-1.4585949274927665,1.954531258655481,-0.17562808363612703,-0.10387670096033474
-0.05953396936567523,-0.08479746114238085,0.025263491776705616,-0.652385438031015,-0.9811086110753621,-0.1357849302560682,-0.1232881380394486
-0.2531001279326759,0.15223237972614867,-0.40533250765882456,-2.6760423831874225,1.436398652630052,-0.2525244597651717,-0.13958282447152648
-0.3155247654236164,0.6549471457339961,-0.9704719111576126,-3.3145757793149304,4.766834645217846,-0.3218927626107624,-0.08240678354479491
-0.29832017219181683,0.8285929425673757,-1.1269131147591924,-2.885908251189071,5.435011428617437,-0.30680861585052,-0.04826507666512703
-0.34786860349920123,0.5957173118712136,-0.9435859153704148,-3.621520336815786,4.231380013789224,-0.36893499461686863,-0.08502280592756029
-0.23984011955959328,0.6550363188896808,-0.8948764384492741,-2.929513739750194,5.945330784329048,-0.22984403309828172,-0.048265076665126916
-0.21691650128829398,0.5512221077324304,-0.7681386090207244,-2.8734725455847854,5.619597020891905,-0.2286160514195531,-0.07655189112032212
-0.23079269400777314,0.4708703603623339,-0.701663054370107,-2.418695272657012,3.8831195250780195,-0.2551865395741073,-0.05254939087238508
-0.23157887710895286,0.28109536534322643,-0.5126742424521793,-2.9068675145361764,2.9061021303556,-0.23185513303184324,-0.07614790461195065
-0.26725989502103753,0.5227173626709809,-0.7899772576920184,-3.922365759599989,5.68013850698391,-0.2796313225289697,-0.025130591359062593
-0.19066087162977396,0.277658670717313,-0.46831954234708695,-2.5029144167937476,3.110855022212496,-0.21317537049875168,-0.05546603380124415
-0.1669185048748375,0.3781690748563069,-0.5450875797311444,-2.112747519063129,4.033063244776786,-0.18595845564548363,-0.06394447192435626
-0.19449491535100838,0.12504411540161064,-0.319539030752619,-2.745960986518472,1.6032309769745867,-0.22959673303994832,-0.1654611323983426
-0.10176893762511885,0.13711281702449596,-0.2388817546496148,-1.060725719939206,1.464759102423988,-0.13253797521080735,-0.08862046123389666
-0.13507446025128655,0.2611709672950733,-0.39624542754635983,-1.4358183378324576,2.5487543010580445,-0.20474676475525322,-0.07457421318874413
-0.22370565279857146,0.4881322074626855,-0.711837860261257,-2.3672561021127074,4.0714295325646335,-0.23236130164344226,-0.11501879809920068
-0.24202794550859907,0.18343909348736687,-0.42546703899596594,-2.957258484718844,1.933294945256241,-0.240522594362503,-0.08904098166696539
-0.24992906566312056,0.3125317013109399,-0.5624607669740604,-3.8536249325443874,3.795329203382905,-0.26320708849286356,-0.030552385970031293
-0.25920195599600726,0.529342496393844,-0.7885444523898513,-2.9852367307359886,4.561920632100497,-0.27925167644857984,-0.044138975206925224
-0.16550756991393478,0.18666899520745583,-0.3521765651213906,-2.3317965982901634,2.3581392131729135,-0.20746592742092362,-0.09611129604697577
-0.2792042433657418,0.33758818920980405,-0.6167924325755458,-3.4980949143524063,3.280654336627358,-0.2798886681833507,-0.0911528535382623
-0.20633602896635084,0.27373323779486647,-0.4800692667612173,-3.1085823606375738,3.4321812542985417,-0.22337585107392954,-0.08377658927386888
-0.18950754867827002,0.3099399458147596,-0.4994474944930296,-1.858293018848302,2.634093661861803,-0.22761193153620163,-0.083776589273869
-0.14183068467764237,-0.08944484029372712,-0.05238584438391525,-1.6178066450207291,-0.9616196488274518,-0.186498501748246,-0.1939299847630156
-0.219325526897429,0.35481738279940767,-0.5741429096968367,-2.475625025805841,3.283541960501161,-0.22348395897923234,-0.04826507666512703
-0.26052281667635957,0.33606980147274146,-0.596592618149101,-3.2597550998274776,3.3341460989302667,-0.25610597587275596,-0.04826507666512714
-0.2593390358071934,0.6064959881754655,-0.8658350239826589,-2.838696585231352,4.89574934842889,-0.2678635121023911,-0.05377551570526051
-0.1794878462981373,0.17632978642730546,-0.35581763272544276,-1.9129456414553914,1.7447220494636997,-0.20501658448318194,-0.13698212402303422
-0.26164221986130665,0.21156876712709916,-0.4732109869884058,-2.568016296450825,1.7964126394898907,-0.25774618465968857,-0.1098833217888302
-0.16252235024162665,0.05201747731872031,-0.21453982756034695,-2.408290237362692,0.7700936915988615,-0.2031725064181007,-0.09883095982522017
-0.21530563045286133,0.32356831344489434,-0.5388739438977557,-2.1458392646514177,2.7269815696505835,-0.23583745280356727,-0.07982688644594338
-0.11373348811792494,0.0838215687412176,-0.19755505685914254,-1.049672448394769,0.8638741503073721,-0.15180162081048343,-0.09682415540494371
-0.22524006352053327,0.44845804707723036,-0.6736981105977636,-2.4651119780183226,3.8943462172476027,-0.22621035728337202,-0.05545611959078123
-0.19239540248688503,0.2707971474026898,-0.4631925498895748,-1.9727364588815788,2.427348375509159,-0.20776338446130127,-0.07624580747084098
-0.1257154935288951,0.33032735859664775,-0.45604285212554285,-1.8286683058214352,4.212660162822384,-0.14415398819619463,-0.07594381460169963
-0.2348010129815834,0.84971780444831,-1.0845188174298934,-2.4936466230774728,6.461374775848301,-0.26588915669182245,-0.04826507666512714
-0.1645491780955759,-0.03346868410107062,-0.13108049399450528,-1.9120281657975566,-0.29442550320845523,-0.21822764664930128,-0.14625374103196864
-0.1854001595619107,0.26867143006356997,-0.45407158962548066,-1.9311448812935934,2.461824888425943,-0.23173832136062145,-0.1028525264234974
-0.25835475109576467,0.41241128172627306,-0.6707660328220377,-2.6415329699532757,3.305977696792426,-0.3000092322117439,-0.06698507609011128
-0.248401949277001,0.1838806601903218,-0.4322826094673228,-3.1726629710475693,1.996833571831478,-0.2542767776409902,-0.08162292394434967
-0.14298957547411373,0.3558052454043841,-0.4987948208784978,-1.5271783192203914,3.3371146667098968,-0.1708655397577159,-0.05449069771505566
-0.17225356020590588,0.31796253092368376,-0.49021609112958964,-1.4005617318901422,2.3564106060661056,-0.18401404474907246,-0.11397216723361703
-0.09791988592285394,0.25887966282306385,-0.3567995487459178,-1.2513272529103154,3.081937807362102,-0.10673193683549653,-0.07979138611195313
-0.2510316065150703,0.4146232803796537,-0.665654886894724,-2.804620416756436,3.6208411021659304,-0.2521151674826593,-0.06663795258598593
-0.2120869321322878,0.5767670856208829,-0.7888540177531707,-2.57419726548144,5.411119827175616,-0.24353066746239826,-0.06310489101400807
-0.18071662710794756,0.2509837373309358,-0.4317003644388834,-1.8217749342964056,2.2743027226917554,-0.2217941654498009,-0.12875159417698978
0.05099361801321156,-0.022091539977922903,0.07308515799113446,0.7960996429298426,-0.26872901346445965,-0.06238485433599539,-0.10105982704910266
-0.3155255332272823,0.6804958557040643,-0.9960213889313466,-3.225148131664789,4.791865217651655,-0.3292571403979029,-0.09036273761357894
-0.3397172600614453,0.5677990137314992,-0.9075162737929445,-3.7683855099162793,4.344888045686517,-0.355437438509727,-0.06418234709053894
-0.1807052809796551,0.3545201241710729,-0.535225405150728,-2.495692308583791,4.081692571883466,-0.21192965236858008,-0.05158250281752219
-0.2511083604602482,0.4239869177533224,-0.6750952782135706,-2.4370703182609312,3.260673733663695,-0.2647752379455338,-0.06418234709053905
-0.19649192663162884,0.1971559908762195,-0.39364791750784833,-1.8236466486857252,1.6968021038915235,-0.21251989854084452,-0.11718288867006188
-0.12140898426962354,0.010970027658459003,-0.13237901192808255,-1.430697230358733,0.2057103342769269,-0.17842032198967162,-0.09449631024279648
-0.2273093619508596,0.5111827043739461,-0.7384920663248057,-1.9467037432906906,3.4887130701096463,-0.23114825889694335,-0.1077425072862368
-0.2388446025243921,0.006275520257555733,-0.24512012278194784,-2.783670382158374,0.1527517373212843,-0.25314417979897785,-0.18041874806179348
-0.3024393295696054,1.1881242271782089,-1.4905635567478144,-2.7176030869933707,6.7427154386316435,-0.3094170887791816,-0.05665559319812841
-0.2588724150921058,0.23705546892479012,-0.4959278840168959,-2.614238439728165,2.023879469551592,-0.2978939027043156,-0.11155041397858168
-0.23904889063815715,0.06416039289327524,-0.3032092835314324,-2.9510245242103688,0.7708467141741338,-0.26082866475026056,-0.10353296836679593
-0.12069991978528638,0.055510644501822304,-0.17621056428710868,-1.6131045495629335,0.7801722526029784,-0.19908437023651382,-0.1096309511086685
-0.23386008440800865,0.3654044555538263,-0.5992645399618349,-3.3787120268299953,4.190928536571825,-0.23774634805372807,-0.04826507666512714
-0.18812414377495512,0.40351597917348614,-0.5916401229484413,-2.1089433423873634,3.745053463994164,-0.20597583480714599,-0.05057777270269315
-0.3014070123592134,0.5261011053770737,-0.8275081177362871,-3.9655204535702593,4.953231749850232,-0.30671830372736464,-0.04379434845908403
-0.10136031131752188,0.38184532058448806,-0.48320563190200994,-1.0788583414473822,3.7142291822235447,-0.13039283862092277,-0.06394447192435615
-0.2941524224285875,0.5883374750821049,-0.8824898975106924,-3.319482810810327,4.775705682320126,-0.2943337253488941,-0.04826507666512703
-0.2269164825328498,0.4640539939210928,-0.6909704764539426,-2.2121331920323493,3.587707957672548,-0.25777142103559114,-0.04826507666512714
-0.16561730487922077,0.37755606522367824,-0.543173370102899,-1.8181143107276303,3.531042531075487,-0.1888840852234921,-0.054926185923068305
-0.21216567403458786,0.21683003791847866,-0.4289957119530665,-3.2424747471883317,2.7961765112349837,-0.216003841284505,-0.09852308359876871
-0.19118250018186922,0.32565710291209915,-0.5168396030939684,-2.2372074184834654,3.221009125057619,-0.21272380780608469,-0.06566358794373561
-0.23864927732214292,0.21633575185599496,-0.4549850291781379,-2.916352530118649,2.23721883510515,-0.2842253777896532,-0.1899812039372487
-0.1917989506606822,0.25562959587600886,-0.44742854653669106,-1.9851464400841643,2.333319839308647,-0.2070608891440655,-0.13526884164338904
-0.275444308795447,0.25036629984399394,-0.525810608639441,-2.9888930890394034,2.230679289490579,-0.2659167495474777,-0.1254435826639222
-0.16682993024069215,-0.10130606521226126,-0.06552386502843088,-2.05118608311042,-1.174454320857096,-0.19669434143437425,-0.14665242048651295
-0.21917823356369526,0.16656329719383822,-0.3857415307575335,-3.0616509728624495,2.023359530089714,-0.21916725178989416,-0.10551805218632204
-0.22965230707533457,0.4221597816835603,-0.6518120887588948,-2.303576723185805,3.3946478128189748,-0.2353682012382482,-0.09684577587836207
-0.21417742616048008,0.5290073414793428,-0.7431847676398229,-2.5315135888516833,4.872419489432681,-0.22641996500946138,-0.08501951501207283
-0.20065057441644718,0.39973892844550507,-0.6003895028619523,-2.7927912354353315,4.502566419432763,-0.1915089615144353,-0.0545574305880836
-0.11781621370499051,0.15224323196860778,-0.2700594456735983,-1.0400100181482124,1.3950958785491387,-0.1763003886909782,-0.10329104927684296
-0.10596304090728348,0.06662621041768069,-0.17258925132496417,-1.0130531362535637,0.7303717857774372,-0.1340249684706194,-0.10434629232278436
-0.15281765469910547,0.1529748827291677,-0.30579253742827317,-1.643166127666784,1.5834504110505485,-0.1879872429689069,-0.11595259942969494
-0.19283854564600367,0.11374303035025934,-0.306581575996263,-2.1003691564491573,1.1896555834200362,-0.23517604929882152,-0.10244168159380551
-0.19196635570161347,0.24209871478059397,-0.43406507048220744,-1.8006393452752674,2.0542014995730633,-0.212258662979406,-0.11058346444647893
-0.3003124693710063,0.7989119138281477,-1.0992243831991542,-3.1953244135335774,5.784171772988037,-0.3086470001933057,-0.04826507666512703
-0.17936829285734812,0.2387830173127954,-0.4181513101701435,-1.7652141701384003,2.132085461580572,-0.19136958138428395,-0.09612170494014627
-0.240592845079859,0.4567707904696041,-0.6973636355494631,-3.53921427859615,5.174638702487905,-0.24155159472657195,-0.03983086018165327
-0.2002402614225779,0.3223126477335403,-0.5225529091561182,-2.638456750827697,3.5306234932521368,-0.24180888952137947,-0.06394447192435626
-0.24779902549677735,0.4096646530701684,-0.6574636785669458,-2.945504961199232,3.819470279239969,-0.25557478041898707,-0.07768985093854064
-0.3078654365409951,0.6182871314245242,-0.9261525679655193,-2.9418389202144053,4.19687222953757,-0.31665061993089927,-0.07257088859704486
-0.12400313608485647,0.3988396210975247,-0.5228427571823812,-1.3653591840157644,3.8534488733613945,-0.16705199850333008,-0.05254939087238508
-0.08065008561310683,0.31190163047566255,-0.3925517160887694,-0.7095449897573661,2.738829857907477,-0.157008562814127,-0.08810182659756793
-0.30395191914291597,0.7053484224689217,-1.0093003416118376,-3.1383900655960044,5.051051430562408,-0.30087526618213445,-0.06757800117283397
-0.17449283044436226,0.3054886017466454,-0.47998143219100764,-2.0221894279799315,3.041319112901368,-0.20070631439043773,-0.08608232987406239
-0.17884938186485777,0.16253307130722794,-0.3413824531720857,-1.8910758624638146,1.6048894848370872,-0.2486091429294699,-0.12718836316824322
-0.2496105625895073,0.5857545946376896,-0.835365157227197,-3.79867116068643,6.639552091288769,-0.27401564675489465,-0.024060843618332606
-0.1963571535186759,0.29707794786382147,-0.49343510138249735,-1.8164354819718405,2.4108878260845064,-0.2261342096822504,-0.07485154405502759
-0.20001998017956024,0.3205318202584351,-0.5205518004379953,-3.1447326640538784,4.128443070714698,-0.19843466844471735,-0.04219304782862443
-0.2671248337101677,0.5187038177677388,-0.7858286514779065,-3.379880729763894,4.854917239492785,-0.282780220988334,-0.08588578424976279
-0.29499874087896716,0.6562080154624876,-0.9512067563414548,-3.144558608967079,4.934626860751421,-0.31315224954944254,-0.04826507666512714
-0.27751012754188475,0.7428562308378486,-1.0203663583797333,-2.947158099915938,5.536197615380502,-0.30127680748893093,-0.04826507666512714
-0.19487404225752736,0.3808550712217189,-0.5757291134792463,-2.439304432458521,3.90822361592993,-0.22485809873265683,-0.05716704446284515
-0.09038086657964339,0.2478597759841754,-0.3382406425638188,-0.9680158792744549,2.569318915028332,-0.13246234152313652,-0.08585233142792092
-0.10683169575767537,0.08527035506337888,-0.19210205082105425,-1.388583808378693,1.1354586275884757,-0.16791269272251974,-0.09153164716221296
-0.1873815846168323,0.15147668427038252,-0.3388582688872148,-2.0628155187249737,1.555519803557063,-0.19465521637218086,-0.11309240223908801
-0.21434381686998683,0.3929738043006097,-0.6073176211705965,-2.6700102814819155,3.936310446326851,-0.22221689590034777,-0.05011864102792207
-0.19159762408912828,0.27666580961532383,-0.4682634337044521,-2.1998427623088386,2.729375863199712,-0.2135413392616875,-0.083776589273869
-0.36095559045968784,0.7347597286609655,-1.0957153191206532,-3.897360283323627,5.154268560645392,-0.37040801183077443,-0.04826507666512714
-0.16140242564882168,0.10290324438765097,-0.26430567003647265,-2.322073250215395,1.399396585144293,-0.20328858259372418,-0.08151552950795682
-0.23039443100512091,0.39970572378896585,-0.6301001547940868,-2.0506688156152535,2.924877311764387,-0.25913230902966233,-0.07730017188993299
-0.32904836573425056,0.6107249360784424,-0.9397733018126929,-3.663046305447215,4.671240911864012,-0.3646259808826975,-0.06263313420085481
-0.19358942257724732,0.48720856441444726,-0.6807979869916946,-1.614282802607677,3.3707604847171564,-0.19469791334854025,-0.07460221246557674
-0.3020616142302135,0.3935734599246339,-0.6956350741548474,-3.8914805226502285,3.792330953451564,-0.3430616767061415,-0.05254939087238486
-0.22943002537790091,0.26535396377034814,-0.49478398914824906,-3.152379048716858,3.000873340210654,-0.24953042924379465,-0.083776589273869
-0.21522907398264757,0.2563984677215776,-0.47162754170422516,-2.726973125046275,2.7327746612514585,-0.23265651899863782,-0.07533801896893577
-0.24668014716985076,0.21680875346898087,-0.46348890063883164,-2.999724193035439,2.212933176477409,-0.2536486366317847,-0.053448359859390115
-0.2262055115279069,0.2583888323081198,-0.48459434383602673,-3.012184855705358,2.8581424414116703,-0.22619462858841133,-0.08377658927386888
-0.22717923835512288,0.25340527558068326,-0.48058451393580615,-2.169737613045398,2.104312956335833,-0.2621474632951948,-0.08741116402273774
-0.241534958041972,0.2159510615069522,-0.4574860195489242,-2.6216103805616378,2.0168122765051155,-0.2441507026480061,-0.06520197128844807
-0.28793907278076036,0.38472633476026874,-0.6726654075410291,-3.7028814880396927,3.730300996923927,-0.3150774568841628,-0.07485154405502725
-0.2394313179738402,0.5513738949129234,-0.7908052128867636,-2.1281385420005665,3.7804245426245697,-0.3066988184566013,-0.0654200036973015
-0.24112604497535084,0.3884589778748915,-0.6295850228502423,-3.1346398255168397,3.989632001846329,-0.24575803336181756,-0.06643642678295392
-0.1684815751406178,0.5355257577260257,-0.7040073328666435,-1.7482452494704934,4.51918702839256,-0.20849004874312027,-0.05696784493633378
-0.1623019194632337,0.2250818850177081,-0.3873838044809418,-1.743760982899538,2.199952607350636,-0.16820472985688517,-0.10872370941648857
-0.30402102462120295,0.4267636855134074,-0.7307847101346103,-3.517305365896408,3.6641998091891947,-0.30433454248302816,-0.09475653361255754
-0.2376255460808936,0.34241900871383657,-0.5800445547947302,-3.782957330987751,4.3138169084812485,-0.23617662282757368,-0.04817214446162288
-0.2546639681520255,0.3305337545873386,-0.5851977227393641,-2.4060669094170866,2.569202137391863,-0.2735962370689735,-0.07203237297572229
-0.26409440895462366,0.45645602476414027,-0.7205504337187639,-2.9634098279476135,3.9228559151719407,-0.2672256276380459,-0.04826507666512714
-0.14282920255258658,0.2607315781012267,-0.4035607806538133,-1.3774790305392142,2.334769353745987,-0.1866284978526933,-0.08414584489987464
-0.2241277006348904,0.3950559960361433,-0.6191836966710337,-2.6446238332829615,3.7430946836162353,-0.25612522945439653,-0.049935669433066265
-0.18373530909857616,0.17212959981253206,-0.3558649089111082,-1.93985043073042,1.685786791614387,-0.23763523226868166,-0.16279443227000834
-0.3214301662627803,0.5881949837699567,-0.909625150032737,-3.457706042940148,4.436528489279711,-0.3532319204636096,-0.04826507666512714
-0.2527683995807618,0.4117865888288932,-0.664554988409655,-2.619505106083032,3.3584140386612873,-0.2524822178491063,-0.07186639778506432
-0.2910800173822373,0.5080200386170828,-0.7991000559993201,-3.1547966490256396,4.051765123091074,-0.3068864376070366,-0.04826507666512703
-0.26590825908204774,0.575919635380022,-0.8418278944620697,-3.2479030537672777,5.184297317504672,-0.2896357363108556,-0.04826507666512714
-0.18643255346207033,0.29220551206939516,-0.4786380655314655,-2.6048125510820177,3.46843463770334,-0.2073778530713859,-0.05500211517535192
-0.29730355579094137,0.6284091406176926,-0.925712696408634,-3.9224645542839207,5.842247562622793,-0.30264368610964965,-0.024060843618332384
-0.28623794351795795,0.3830657877610415,-0.6693037312789994,-3.4781782654939954,3.540630054010411,-0.29419635998971716,-0.07966774518067388
-0.3143708989323156,0.5394535022205791,-0.8538244011528947,-3.0918505792084727,3.815564464345939,-0.32010020569806263,-0.06485377854323171
-0.1415944472056484,0.346709959450358,-0.4883044066560064,-1.5643944643325627,3.375214324230636,-0.24209584162026787,-0.07268233270953084
-0.13578936218850868,0.20575063649481562,-0.3415399986833243,-2.0200943764997614,2.793467085858646,-0.1611932729989216,-0.07485154405502759
-0.2604598175802353,0.38533573682248856,-0.6457955544027238,-2.9259348600248947,3.3915658617797053,-0.28754080282149574,-0.07334056524901866
-0.1752427391758007,0.14960140339750616,-0.32484414257330685,-1.9840202341730189,1.5922714825332316,-0.17367525489375335,-0.0727163978743055
-0.2380418786149805,0.12740255273092727,-0.36544443134590776,-2.352225485161079,1.1800300398362629,-0.25577388100049925,-0.1366703924784417
-0.11807955158630956,0.15289401484949194,-0.2709735664358015,-1.495974470246717,1.8603714862451488,-0.14561534414721544,-0.11678549614882194
-0.22438585716099102,0.5833014636962699,-0.8076873208572609,-2.3117948875673946,4.597515856314149,-0.22315191363748665,-0.04981037355529827
-0.16025025570648999,0.2756100360610614,-0.43586029176755137,-1.974370640985927,2.990444137298887,-0.17926547043052687,-0.05912664613670704
-0.11935345944568432,0.04825031001050761,-0.16760376945619193,-1.306976289590713,0.6007117836317486,-0.14477801393452427,-0.14710418525627122
-0.19597973283570103,0.26393813979091085,-0.4599178726266119,-2.256293044193806,2.620315546948761,-0.19803710619100456,-0.05997749785715012
-0.30738908428510925,0.5930511732740287,-0.9004402575591379,-3.260692044454135,4.465300743510081,-0.3082897278141784,-0.04826507666512714
-0.1464179321068112,0.062004125210318284,-0.20842205731712948,-2.1170837344714766,0.8984577442354229,-0.14315054961668083,-0.1513594036935313
-0.2265410388814707,0.4421991466647439,-0.6687401855462146,-2.6168693182516938,4.016434676879243,-0.2608531006310554,-0.06418234709053883
-0.12283087274126103,0.20252179971590256,-0.3253526724571636,-1.34882822901212,2.1177276291862133,-0.23323306044226855,-0.11699943589416184
-0.24027069361158682,0.2256400185042946,-0.4659107121158814,-2.393828959273395,1.9580554745362024,-0.25888189050739807,-0.09689702204060857
